reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,content_length,month
35464637-8d0f-40a9-a544-63328a096b6e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its nice app,5,0,8.13.1,2018-05-28 19:53:17,,,8.13.1,12.0,2018-05
a6973d96-d546-4d93-b043-efba3638db9a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Getting to know the app,4,0,15.7.1,2024-05-04 15:41:58,,,15.7.1,23.0,2024-05
4a3ebd44-8335-4d37-a1f1-71daae5702a9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,to chat a person needs to buy a pass. agh,1,0,15.16.0,2024-09-09 09:40:28,,,15.16.0,41.0,2024-09
55f35919-e6e9-481f-a9e8-1670cac3144b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,my account is banned!!!,1,0,10.13.3,2019-04-28 13:36:34,,,10.13.3,23.0,2019-04
37e22a00-f7ed-4f83-83f5-6076cd957c2b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I was literally one the app last night I went in to swip more and all of a sudden my account is banned what the hell!!,1,0,13.10.1,2022-06-29 21:51:14,,,13.10.1,118.0,2022-06
5c3a35a4-3877-4d5f-99dc-bc17d2c5b31c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nothing to pretentious.,5,0,1.5.5,2013-10-11 21:46:53,,,1.5.5,23.0,2013-10
c12fe4bf-f5ae-43cf-9d8b-d3c8d7d5d9d3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,loving the app its really fun meeting new ppl keep up the good work yall,4,0,10.4.1,2018-12-23 15:18:35,,,10.4.1,72.0,2018-12
be74bac4-df70-455b-895e-1fabd7c7ab92,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Banned for no obvious reason without any way to appeal, despite having spent more money on this app that I would admit here. They have no consideration for their users.",1,0,12.7.0,2021-05-15 13:34:55,,,12.7.0,168.0,2021-05
8e93c384-70d9-4b94-8ccc-d2d1b47663e0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome app i found doctor my friend from assam,5,0,,2022-04-16 10:59:01,,,,47.0,2022-04
3f184d7c-40fb-4520-a847-3c351b26a6bd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Only just downloaded the app then couldn't log in it said log in through face book.. But wasn't what I wanted to do. Maybe there are some people that would like to keep there affairs a little private and don't want the whole world (face book) to know there business,1,0,4.0.1,2014-11-20 13:24:29,,,4.0.1,265.0,2014-11
f5ceda14-7050-40a8-9237-cd1a38323411,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The only app that doesn't work with my home Wi-Fi.,1,0,5.1.2,2016-06-23 14:35:31,,,5.1.2,50.0,2016-06
38a6e0ba-d8df-4b1d-bc4b-67d537d31aac,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I changed to tinder last year and 2 men tried to scam me. I tried tinder again and another man tried to scam me. They ask me to go and buy them gaming cards called Steam cards. They steal other people's photos and trick you into thinking they love you.,3,1,13.10.1,2022-07-05 08:43:00,,,13.10.1,252.0,2022-07
8d106ca3-85f6-41d1-bc5c-8d3ed47c2ba9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I am.not happy, I just got banned, without doing anything wrong and don't told whh.am.i banned. After paying so.mucb money",1,1,14.24.3,2023-12-25 06:30:51,,,14.24.3,122.0,2023-12
65a49c38-babf-415e-89d5-471dc0d23eea,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I cant log in. Its always in error... I still have my subscription but they don't verify me.,1,0,10.19.0,2021-06-10 18:37:48,,,10.19.0,92.0,2021-06
40b35621-4348-40de-a9bf-183d32ec76bf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,FRAUD APP..... NO MATCH IN A WHOLE MONTH..... ask money everytime....... SCAM APP...... WON'T WORK FREE......,1,0,11.25.0,2020-10-06 13:09:47,,,11.25.0,109.0,2020-10
442936ae-3dae-47cc-9f8b-11e0a6ddb7b4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't find someone who likes me back,2,0,7.4.0,2017-08-19 14:13:48,,,7.4.0,36.0,2017-08
165b1095-122b-40c5-93f9-1f715a99c188,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its amazing i love it meeting new people getting to know people and its all yhanks to you tinder 😍😍😘😘,5,0,11.8.1,2020-02-20 10:43:18,,,11.8.1,101.0,2020-02
d40e3180-d5d7-4d85-93a3-426eb10090a9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Eat my ass   .,5,0,,2017-04-01 19:29:24,,,,14.0,2017-04
18ac7e78-cd99-48e7-973e-265b8ab25b91,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Matching is pretty good,5,0,8.12.0,2018-06-12 00:24:36,,,8.12.0,23.0,2018-06
4ff5ffc0-4431-4989-bb9d-702066134ebb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,update is very bad not able to operate,1,0,,2019-02-03 14:00:07,,,,38.0,2019-02
f13349b6-01e9-45ac-8717-3688aaad34b5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The simplicity of this app coupled with the ability to use your Facebook pictures, wow! Just great.",5,0,5.1.2,2016-06-11 03:12:51,,,5.1.2,99.0,2016-06
feccf0b2-5978-45fd-96c9-c7bce7c1527c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It sucks! The app keeps crashing on me.,1,2,8.1.1,2017-11-26 15:56:48,"Hi Lexi, make sure that your phone’s operating system is up-to-date and that you have the latest version of Tinder, then try force quitting the app. If the issue persists, try reinstalling the app; this won't delete your matches and messages. Note: Tinder only supports Android 4.0.3 and up.",2017-11-27 22:43:09,8.1.1,39.0,2017-11
674b7d86-5b94-4657-bc3a-49709ca17fb7,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,it's not particularly fast or responsive,3,0,14.22.1,2023-11-27 16:59:23,,,14.22.1,40.0,2023-11
d2d0ebef-c2f1-4e22-84d0-173de320eb85,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very ANNOYED with Tinder banning me from there! I was new to using Tinder on Monday 1 January 2024 & my last day there was Tuesday 2 January 2024! Tinder refused to help me even on support when I was a new user signing up to Tinder on Monday 1 January 2024 only to be banned on Wednesday 3 January 2024! Can't access Tinder since that ban on Wednesday 3 January 2024 for no reason why! My dream of finding perfect match on Tinder was now RUINED!!! Please DO NOT WRITE BACK & TELL ME THAT IS OKAY!!!!!,1,0,14.24.3,2024-01-06 00:36:05,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-01-06 00:44:58,14.24.3,500.0,2024-01
c177b414-0148-4e3c-b70c-ef9d5b7cc767,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I am so cross with this app,thes said i must pay R83.00 but now they took R453.00 from my Account. you guys are scammers. please pay back my money",1,0,12.2.0,2021-03-04 08:08:11,,,12.2.0,146.0,2021-03
31ab5841-ba37-4ea1-974d-2dd894073534,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Payment deducted but no payment reference genarated. The payment gateway doesn't even asks for otp/ pin. Any one can use any card for payment.,1,13,13.3.0,2022-03-05 05:00:16,,,13.3.0,142.0,2022-03
5c469b28-6ad6-41f8-9dec-2fad1bd422cf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Don't like that you have to put your gps on to you the app,4,0,10.23.2,2019-09-21 22:16:05,,,10.23.2,58.0,2019-09
f788d17e-b9ad-4a15-95e4-02683f24d502,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Galaxy S4 will not send confirmation code,1,1,4.0.6,2015-03-14 23:12:03,,,4.0.6,41.0,2015-03
f942c637-8011-4120-9e59-e3f6aace2c42,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I need your help to gain access to my account please, it has been banned for a long time now, due to the verification picture i took in the dark, before i correct it, i got banned, I'm so real and not a scammer please help me regain access to my account",3,0,,2024-09-21 17:03:07,,,,253.0,2024-09
182e18fb-078b-423f-a928-fbbe9c7a5903,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Never thought I'd review an app much less tinder but here r some quick pros n cons for men and women Men + find women to talk to easy + dating made easy during covid + u will find someone eventually - matches can be hard - often profiles can be blank/bland so it's hard to start a conversation - not really a ""dating"" app Women - Men on this app are horny 24/7 + alot of matches - most are just guys wanting to smash once + Easy hookups if u want There u go. Hope this helps",2,3,12.17.0,2021-09-27 06:36:20,,,12.17.0,474.0,2021-09
d686078f-c116-4ba5-89c2-a149af4bf18b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,WHY CAN'T I LOGIN?,1,0,6.11.0,2017-05-10 12:42:09,,,6.11.0,18.0,2017-05
55be8b4b-eab2-4503-a86f-0740d084cfb1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Got an error when loading then reinstalled now I can't log in at all, 
trying to log in through Facebook anyone else got this problem? 😒",1,1,8.11.2,2018-04-14 23:02:55,"Well that’s no good! We’re sorry to hear that and want to resolve this issue ASAP. Please visit our FAQ at www.gotinder.com/FAQ for troubleshooting tips. Hopefully, you’ll be back to swiping in no time!",2018-04-16 23:21:05,8.11.2,136.0,2018-04
e49bfd31-8195-4a70-b760-70672df88ec3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app is terrible, it's just a scam to take your money, they have fake accounts to try and get you engaged with the app. It's a scam.",1,2,15.11.0,2024-07-04 01:13:12,,,15.11.0,136.0,2024-07
007f4a38-4491-454a-bb34-4cc6c7e60d3f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tinder is a cheat and please do not waste your money taking tinder gold or super likes. its flooded with Spams and all of suuden for no reason , they will cancel the account and not provide refund. Inspite of repeated communication to customercare , they dont care nor provide solutions nor refund my money. its very frustating . I wish to bring this incident to everybody. my account got cancelled for no reasons , i lost all my friends n contacts . So what is the use of taking tinder gold n super",1,0,,2019-03-27 15:01:54,,,,499.0,2019-03
0d122d0f-c1f1-429c-b887-d927d35b2e01,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice way to.meet new people...,5,0,5.0.4,2016-04-30 03:59:02,,,5.0.4,30.0,2016-04
bac820df-eaf0-4e19-933f-e7d12da64d95,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Editing options for your profile is lame.,1,0,4.0.2,2014-12-08 18:41:01,,,4.0.2,41.0,2014-12
3c0e6b64-2196-425f-bf2e-91237aa2bb9d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,hella h***,5,0,10.9.0,2019-03-18 03:29:14,,,10.9.0,10.0,2019-03
3545c02c-f52e-4e63-8982-a413597d3853,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Paid for subscription... The app randomly logs out/hides matches/crashes.. really frustrating, and now it doesnt sign in... you'd expect after all this time you'd have a handle on this... unintalled and installed again no good pleadr fix",1,7,6.4.1,2016-11-14 23:07:09,,,6.4.1,237.0,2016-11
a9360053-c19b-46f8-a1bc-e44e3d676e2b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kept it for 2 years not even a single match Worst app waste of time,1,0,,2019-09-09 10:35:59,"Hi there! Try updating your photos or turn on Smart Photos. Pro tip: the information in your bio is just as strong as a quality profile pic because it helps potential matches know more about you. Stay encouraged, we’re confident a new match is only a few swipes away!",2019-09-11 01:20:16,,67.0,2019-09
3ae29d3b-44fd-4038-9d15-58d2f548592b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,So many ads,1,0,,2024-07-09 14:50:30,,,,11.0,2024-07
23715cf7-27fb-4a50-87c2-cdc9ee90f139,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's cool or whatever,4,1,6.10.0,2017-04-17 19:10:20,,,6.10.0,21.0,2017-04
72a55537-8cc3-4f78-8473-c7f91156c894,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Whenever I press log in to Facebook, it keep on going on circles like it will take me back to the main home again. I can't log in",1,0,6.4.1,2016-11-04 13:29:58,"Hi, this might be temporary so please try again later. If the issue persists, try reinstalling the app; this won't delete your matches and messages. I hope this helps!",2016-11-08 07:28:33,6.4.1,129.0,2016-11
7e9edaa3-29fd-4796-a3fc-0d9704f72155,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It alerts me to messages that aren't there until I message them, then it shows up. Also I logged out then logged back in and most of no matches have disappeared but will still alert to messages received by the missing person!",3,0,2.2.1,2014-03-17 16:03:20,"Hi Emma, thanks for trying out Tinder. Navigate to your settings panel, log out and log back in. Go to your Matches and wait for the list to load. If it doesn't load, you may have to reinstall the app. As long as you haven’t accidentally deleted your account you should be fine!",2014-05-02 02:12:20,2.2.1,225.0,2014-03
247e7fe2-3382-4a5c-8ca2-896762f6326d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I don't think the app is bad but a video option would be great like vine or IG. Better picture quality would also be great with more filter options too. The picture tends to magnify itself when sharing a moment causing it to loose great quality and blur. It's annoying. For some reason i never receive my notifications until hours later. I recently deleted my account due to the app having technical difficulties and tried to log back in but now it wont let me log in.,3,1,3.3.2,2014-10-30 02:45:55,"Hi, thanks for trying out Tinder. We appreciate your feedback. We aim to improve the app with each new release and look forward to upcoming updates. I'm sorry for the inconvenience. I hope you'll keep Tindering!",2014-10-20 08:28:48,3.3.2,468.0,2014-10
e751f3fa-1995-4646-a986-6bc50f44e389,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very much fake app,1,0,13.6.1,2022-04-26 05:49:06,,,13.6.1,18.0,2022-04
3cdd996f-9ec2-429b-b197-f832fb242e25,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Messages are not loading...,5,0,10.4.0,2018-12-23 04:00:56,,,10.4.0,27.0,2018-12
98acec1c-8e86-4346-a3f0-2fad03f8be91,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Met really cool people through this I thought it was fake 🙈✨🙊,5,0,9.12.0,2018-10-24 08:34:43,,,9.12.0,61.0,2018-10
e9eadfb2-8fa4-4704-88e7-7c56c60b947f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice app though gives small likes,3,0,15.23.0,2024-12-29 14:26:56,,,15.23.0,33.0,2024-12
98c123fd-ea66-4b67-99a4-daf2a0c82580,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have made more than 10000 swipe but didn't got any i have a doubt on this app,1,1,6.8.4,2017-04-07 21:44:09,,,6.8.4,79.0,2017-04
2b62dc98-6abd-4e98-850e-d6911ee2f1ff,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Needs an option where you can sign in with just an email not only facebook,1,0,,2015-02-27 00:45:44,,,,74.0,2015-02
7db9d1c8-9a3b-4c62-8cc3-ce92f0adddee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Cant login anymore,",2,0,4.4.4,2016-01-31 11:23:51,,,4.4.4,19.0,2016-01
2b4d5127-7610-433d-ac30-fde24b56b193,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tinder has beautiful girls and women. The only thing is you'll have to wait for an answer maybe 5 days later,5,0,12.23.0,2021-12-29 06:38:25,,,12.23.0,108.0,2021-12
5eb48d62-0f48-4cc7-ace8-c91aa6eb6676,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I don't want my profile to be shown in ""super likeable""! Because of this function I can't use Tinder any more.  I paid for Gold subscription and chose option ""only people I've right swiped will see me"" and was sure that my profile is confidential. BUT recently due to Tinder Gold I've started to see people who super liked me, but I haven't right swiped them before! It means that my profile is shown at ""super likeable"" and I'm disappointed with that fact. Could you please settle this problem and inform about it. Thank you!",3,0,8.6.2,2018-02-24 09:15:25,,,8.6.2,526.0,2018-02
81c4ad52-8091-4bfd-9033-e9c58f070121,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Full of bots! No real people on here!,1,0,6.9.2,2017-03-30 02:08:34,,,6.9.2,37.0,2017-03
5c5fb310-fbc5-4f52-99ed-a28869f9d5cc,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really a good experience wd the people which are in tinder really awesome almost I spent my lock down here only tqqqq,5,0,11.21.0,2020-08-18 19:30:13,,,11.21.0,117.0,2020-08
7df7c111-9987-4133-988a-daa7148af9bd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Since the new update, I can't even log in. When WiFi is on it states there's no network and when I try logging on with network it just keeps failing.",2,0,4.5.0,2016-02-06 08:56:24,,,4.5.0,149.0,2016-02
40277373-3bce-439f-86be-f71d68606527,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Without premium completely useless.,1,0,13.6.1,2022-05-19 22:53:32,,,13.6.1,35.0,2022-05
f4a851e6-051a-4fb2-850b-387e5cbebf6e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banned for absolutely no reason and when I tried to reach out to them I got no reply so screw em ig.,1,0,,2020-05-12 14:58:17,,,,100.0,2020-05
ebb83936-ed94-4425-b094-2ef97a73315d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Never works......unable to log in.,1,1,9.12.0,2018-10-16 18:26:06,"Well that’s no good! We’re sorry to hear that and want to resolve this issue ASAP. Please visit our FAQ at www.gotinder.com/FAQ for troubleshooting tips. Hopefully, you’ll be back to swiping in no time!",2018-10-19 02:03:14,9.12.0,34.0,2018-10
3a0fc7c1-9941-438d-a1f1-a9cc28eaa2e6,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hyvää tinder jutu keskustele,5,0,,2022-08-06 03:09:23,,,,28.0,2022-08
9dbe57e5-96eb-4cda-991e-05cf56efcb93,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fun times :),5,0,8.1.1,2017-11-17 14:01:02,,,8.1.1,12.0,2017-11
a661cdb0-a0d7-486b-aeae-a50f1849ce23,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I think that you guys should bring back moments! That was a better way to connect with people,4,0,,2017-04-16 18:31:22,,,,93.0,2017-04
08612651-223a-403c-b630-b0ba7754cf4b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Installed and doesn't go any further.,1,0,2.2.0,2014-02-14 21:12:38,"Hi Jill, thanks for trying out Tinder. Do you have the Facebook app? If you dont, please install it and log in to your Facebook account. Make sure you have the latest version of Tinder and Facebook. Make sure the GPS (location services) on your device is enabled. Let me know if this helps!",2014-02-18 03:57:15,2.2.0,37.0,2014-02
775a01e4-604b-4ae6-88ed-bd9d4fcffcc5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cost money to do anything. no people in your area,1,1,15.18.1,2024-10-15 16:18:19,,,15.18.1,49.0,2024-10
da1b1782-abe8-4d6f-b421-492f8063ff64,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,people still very racist,1,0,10.5.0,2019-01-26 19:28:47,,,10.5.0,24.0,2019-01
